match_key,kickoff_utc,event,best_of,team1,team2,source,market,prob_team1,captured_utc,lead_hours,liquidity,result,team1_score,team2_score,graded_utc
LEC/2026 Season/Summer Season_Week 6_7,2026-08-30 16:30:00+00:00,LEC/2026 Season/Summer Season,3,Fnatic,GIANTX,elo,sweep_team2,0.2891,2026-08-29 23:57:36.706495+00:00,16.54,,0.0,1.0,2.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30 18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,lolcast,series,0.8873,2026-08-29 23:57:36.706495+00:00,18.04,,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30 18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,elo,series,0.9009,2026-08-29 23:57:36.706495+00:00,18.04,,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30 18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,polymarket,series,0.835,2026-08-29 23:57:36.706495+00:00,18.04,8649.0004,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30 18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,lolcast,sweep_team1,0.614,2026-08-29 23:57:36.706495+00:00,18.04,,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30 18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,elo,sweep_team1,0.6424,2026-08-29 23:57:36.706495+00:00,18.04,,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30 18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,lolcast,sweep_team2,0.0406,2026-08-29 23:57:36.706495+00:00,18.04,,0.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30 18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,elo,sweep_team2,0.0365,2026-08-29 23:57:36.706495+00:00,18.04,,0.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30 20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,lolcast,series,0.576,2026-08-29 23:57:36.706495+00:00,20.04,,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30 20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,elo,series,0.5544,2026-08-29 23:57:36.706495+00:00,20.04,,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30 20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,polymarket,series,0.51,2026-08-29 23:57:36.706495+00:00,20.04,4962.2526,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30 20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,lolcast,sweep_team1,0.2916,2026-08-29 23:57:36.706495+00:00,20.04,,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30 20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,elo,sweep_team1,0.2814,2026-08-29 23:57:36.706495+00:00,20.04,,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30 20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,lolcast,sweep_team2,0.1922,2026-08-29 23:57:36.706495+00:00,20.04,,0.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30 20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,elo,sweep_team2,0.2096,2026-08-29 23:57:36.706495+00:00,20.04,,0.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,lolcast,series,0.7663,2026-08-29 23:57:36.706495+00:00,23.04,,1.0,2.0,1.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,elo,series,0.7516,2026-08-29 23:57:36.706495+00:00,23.04,,1.0,2.0,1.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,polymarket,series,0.675,2026-08-29 23:57:36.706495+00:00,23.04,1010.4193,1.0,2.0,1.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,lolcast,sweep_team1,0.4585,2026-08-29 23:57:36.706495+00:00,23.04,,0.0,2.0,1.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,elo,sweep_team1,0.4485,2026-08-29 23:57:36.706495+00:00,23.04,,0.0,2.0,1.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,lolcast,sweep_team2,0.093,2026-08-29 23:57:36.706495+00:00,23.04,,0.0,2.0,1.0,2026-08-31 02:41:34.615704+00:00
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,elo,sweep_team2,0.1024,2026-08-29 23:57:36.706495+00:00,23.04,,0.0,2.0,1.0,2026-08-31 02:41:34.615704+00:00
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02 21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,lolcast,series,0.4312,2026-08-29 23:57:36.706495+00:00,93.04,,1.0,3.0,2.0,2026-09-04 10:07:05.615757+00:00
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02 21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,elo,series,0.3316,2026-08-29 23:57:36.706495+00:00,93.04,,1.0,3.0,2.0,2026-09-04 10:07:05.615757+00:00
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02 21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,polymarket,series,0.46,2026-08-29 23:57:36.706495+00:00,93.04,658.3589,1.0,3.0,2.0,2026-09-04 10:07:05.615757+00:00
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02 21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,lolcast,sweep_team1,0.09,2026-08-29 23:57:36.706495+00:00,93.04,,0.0,3.0,2.0,2026-09-04 10:07:05.615757+00:00
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02 21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,elo,sweep_team1,0.0643,2026-08-29 23:57:36.706495+00:00,93.04,,0.0,3.0,2.0,2026-09-04 10:07:05.615757+00:00
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02 21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,lolcast,sweep_team2,0.1421,2026-08-29 23:57:36.706495+00:00,93.04,,0.0,3.0,2.0,2026-09-04 10:07:05.615757+00:00
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02 21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,elo,sweep_team2,0.1995,2026-08-29 23:57:36.706495+00:00,93.04,,0.0,3.0,2.0,2026-09-04 10:07:05.615757+00:00
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,lolcast,series,0.6022,2026-08-29 23:57:36.706495+00:00,105.04,,1.0,3.0,1.0,2026-09-04 10:07:05.615757+00:00
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,elo,series,0.618,2026-08-29 23:57:36.706495+00:00,105.04,,1.0,3.0,1.0,2026-09-04 10:07:05.615757+00:00
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,lolcast,sweep_team1,0.1572,2026-08-29 23:57:36.706495+00:00,105.04,,0.0,3.0,1.0,2026-09-04 10:07:05.615757+00:00
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,elo,sweep_team1,0.1718,2026-08-29 23:57:36.706495+00:00,105.04,,0.0,3.0,1.0,2026-09-04 10:07:05.615757+00:00
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,lolcast,sweep_team2,0.0794,2026-08-29 23:57:36.706495+00:00,105.04,,0.0,3.0,1.0,2026-09-04 10:07:05.615757+00:00
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,elo,sweep_team2,0.0788,2026-08-29 23:57:36.706495+00:00,105.04,,0.0,3.0,1.0,2026-09-04 10:07:05.615757+00:00
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05 06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,lolcast,series,0.3996,2026-08-29 23:57:36.706495+00:00,150.04,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05 06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,elo,series,0.3744,2026-08-29 23:57:36.706495+00:00,150.04,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05 06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,polymarket,series,0.5,2026-08-29 23:57:36.706495+00:00,150.04,8077.7998,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05 06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,lolcast,sweep_team1,0.0801,2026-08-29 23:57:36.706495+00:00,150.04,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05 06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,elo,sweep_team1,0.0765,2026-08-29 23:57:36.706495+00:00,150.04,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05 06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,lolcast,sweep_team2,0.1565,2026-08-29 23:57:36.706495+00:00,150.04,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05 06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,elo,sweep_team2,0.1758,2026-08-29 23:57:36.706495+00:00,150.04,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05 20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,lolcast,series,0.3513,2026-08-29 23:57:36.706495+00:00,164.04,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05 20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,elo,series,0.3891,2026-08-29 23:57:36.706495+00:00,164.04,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05 20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,lolcast,sweep_team1,0.1524,2026-08-29 23:57:36.706495+00:00,164.04,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05 20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,elo,sweep_team1,0.1763,2026-08-29 23:57:36.706495+00:00,164.04,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05 20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,lolcast,sweep_team2,0.3495,2026-08-29 23:57:36.706495+00:00,164.04,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05 20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,elo,sweep_team2,0.3234,2026-08-29 23:57:36.706495+00:00,164.04,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,lolcast,series,0.052,2026-08-29 23:57:36.706495+00:00,167.04,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,elo,series,0.0597,2026-08-29 23:57:36.706495+00:00,167.04,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,lolcast,sweep_team1,0.0195,2026-08-29 23:57:36.706495+00:00,167.04,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,elo,sweep_team1,0.0212,2026-08-29 23:57:36.706495+00:00,167.04,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,lolcast,sweep_team2,0.7449,2026-08-29 23:57:36.706495+00:00,167.04,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05 23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,elo,sweep_team2,0.7197,2026-08-29 23:57:36.706495+00:00,167.04,,,,,
LCP/2026 Season/Split 3_Finals_1,2026-08-30 08:00:00+00:00,LCP/2026 Season/Split 3,5,Team Secret Whales,CTBC Flying Oyster,lolcast,series,0.7507,2026-08-30 02:44:40.358830+00:00,5.26,,1.0,3.0,0.0,2026-08-31 02:41:34.615704+00:00
LCP/2026 Season/Split 3_Finals_1,2026-08-30 08:00:00+00:00,LCP/2026 Season/Split 3,5,Team Secret Whales,CTBC Flying Oyster,elo,series,0.7599,2026-08-30 02:44:40.358830+00:00,5.26,,1.0,3.0,0.0,2026-08-31 02:41:34.615704+00:00
LCP/2026 Season/Split 3_Finals_1,2026-08-30 08:00:00+00:00,LCP/2026 Season/Split 3,5,Team Secret Whales,CTBC Flying Oyster,polymarket,series,0.72,2026-08-30 02:44:40.358830+00:00,5.26,8161.1834,1.0,3.0,0.0,2026-08-31 02:41:34.615704+00:00
LCP/2026 Season/Split 3_Finals_1,2026-08-30 08:00:00+00:00,LCP/2026 Season/Split 3,5,Team Secret Whales,CTBC Flying Oyster,lolcast,sweep_team1,0.2485,2026-08-30 02:44:40.358830+00:00,5.26,,1.0,3.0,0.0,2026-08-31 02:41:34.615704+00:00
LCP/2026 Season/Split 3_Finals_1,2026-08-30 08:00:00+00:00,LCP/2026 Season/Split 3,5,Team Secret Whales,CTBC Flying Oyster,elo,sweep_team1,0.2618,2026-08-30 02:44:40.358830+00:00,5.26,,1.0,3.0,0.0,2026-08-31 02:41:34.615704+00:00
LCP/2026 Season/Split 3_Finals_1,2026-08-30 08:00:00+00:00,LCP/2026 Season/Split 3,5,Team Secret Whales,CTBC Flying Oyster,lolcast,sweep_team2,0.0417,2026-08-30 02:44:40.358830+00:00,5.26,,0.0,3.0,0.0,2026-08-31 02:41:34.615704+00:00
LCP/2026 Season/Split 3_Finals_1,2026-08-30 08:00:00+00:00,LCP/2026 Season/Split 3,5,Team Secret Whales,CTBC Flying Oyster,elo,sweep_team2,0.0415,2026-08-30 02:44:40.358830+00:00,5.26,,0.0,3.0,0.0,2026-08-31 02:41:34.615704+00:00
LCK/2026 Season/Season Playoffs_Round 1_2,2026-08-30 08:00:00+00:00,LCK/2026 Season/Season Playoffs,5,Dplus Kia,KT Rolster,lolcast,series,0.7174,2026-08-30 02:44:40.358830+00:00,5.26,,0.0,0.0,3.0,2026-08-31 02:41:34.615704+00:00
LCK/2026 Season/Season Playoffs_Round 1_2,2026-08-30 08:00:00+00:00,LCK/2026 Season/Season Playoffs,5,Dplus Kia,KT Rolster,elo,series,0.7311,2026-08-30 02:44:40.358830+00:00,5.26,,0.0,0.0,3.0,2026-08-31 02:41:34.615704+00:00
LCK/2026 Season/Season Playoffs_Round 1_2,2026-08-30 08:00:00+00:00,LCK/2026 Season/Season Playoffs,5,Dplus Kia,KT Rolster,polymarket,series,0.675,2026-08-30 02:44:40.358830+00:00,5.26,39823.8112,0.0,0.0,3.0,2026-08-31 02:41:34.615704+00:00
LCK/2026 Season/Season Playoffs_Round 1_2,2026-08-30 08:00:00+00:00,LCK/2026 Season/Season Playoffs,5,Dplus Kia,KT Rolster,lolcast,sweep_team1,0.2295,2026-08-30 02:44:40.358830+00:00,5.26,,0.0,0.0,3.0,2026-08-31 02:41:34.615704+00:00
LCK/2026 Season/Season Playoffs_Round 1_2,2026-08-30 08:00:00+00:00,LCK/2026 Season/Season Playoffs,5,Dplus Kia,KT Rolster,elo,sweep_team1,0.2401,2026-08-30 02:44:40.358830+00:00,5.26,,0.0,0.0,3.0,2026-08-31 02:41:34.615704+00:00
LCK/2026 Season/Season Playoffs_Round 1_2,2026-08-30 08:00:00+00:00,LCK/2026 Season/Season Playoffs,5,Dplus Kia,KT Rolster,lolcast,sweep_team2,0.0512,2026-08-30 02:44:40.358830+00:00,5.26,,1.0,0.0,3.0,2026-08-31 02:41:34.615704+00:00
LCK/2026 Season/Season Playoffs_Round 1_2,2026-08-30 08:00:00+00:00,LCK/2026 Season/Season Playoffs,5,Dplus Kia,KT Rolster,elo,sweep_team2,0.0482,2026-08-30 02:44:40.358830+00:00,5.26,,1.0,0.0,3.0,2026-08-31 02:41:34.615704+00:00
LPL/2026 Season/Grand Finals_Round 1_2,2026-08-30 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,JD Gaming,Team WE,lolcast,series,0.703,2026-08-30 02:44:40.358830+00:00,6.26,,0.0,1.0,3.0,2026-08-31 02:41:34.615704+00:00
LPL/2026 Season/Grand Finals_Round 1_2,2026-08-30 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,JD Gaming,Team WE,elo,series,0.6381,2026-08-30 02:44:40.358830+00:00,6.26,,0.0,1.0,3.0,2026-08-31 02:41:34.615704+00:00
LPL/2026 Season/Grand Finals_Round 1_2,2026-08-30 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,JD Gaming,Team WE,polymarket,series,0.595,2026-08-30 02:44:40.358830+00:00,6.26,29519.587,0.0,1.0,3.0,2026-08-31 02:41:34.615704+00:00
LPL/2026 Season/Grand Finals_Round 1_2,2026-08-30 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,JD Gaming,Team WE,lolcast,sweep_team1,0.2182,2026-08-30 02:44:40.358830+00:00,6.26,,0.0,1.0,3.0,2026-08-31 02:41:34.615704+00:00
LPL/2026 Season/Grand Finals_Round 1_2,2026-08-30 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,JD Gaming,Team WE,elo,sweep_team1,0.1824,2026-08-30 02:44:40.358830+00:00,6.26,,0.0,1.0,3.0,2026-08-31 02:41:34.615704+00:00
LPL/2026 Season/Grand Finals_Round 1_2,2026-08-30 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,JD Gaming,Team WE,lolcast,sweep_team2,0.0541,2026-08-30 02:44:40.358830+00:00,6.26,,0.0,1.0,3.0,2026-08-31 02:41:34.615704+00:00
LPL/2026 Season/Grand Finals_Round 1_2,2026-08-30 09:00:00+00:00,LPL/2026 Season/Grand Finals,5,JD Gaming,Team WE,elo,sweep_team2,0.0729,2026-08-30 02:44:40.358830+00:00,6.26,,0.0,1.0,3.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30 12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,lolcast,series,0.1745,2026-08-30 02:44:40.358830+00:00,9.26,,0.0,0.0,2.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30 12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,elo,series,0.2117,2026-08-30 02:44:40.358830+00:00,9.26,,0.0,0.0,2.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30 12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,polymarket,series,0.275,2026-08-30 02:44:40.358830+00:00,9.26,17739.1661,0.0,0.0,2.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30 12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,lolcast,sweep_team1,0.066,2026-08-30 02:44:40.358830+00:00,9.26,,0.0,0.0,2.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30 12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,elo,sweep_team1,0.0851,2026-08-30 02:44:40.358830+00:00,9.26,,0.0,0.0,2.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30 12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,lolcast,sweep_team2,0.5255,2026-08-30 02:44:40.358830+00:00,9.26,,1.0,0.0,2.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30 12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,elo,sweep_team2,0.4879,2026-08-30 02:44:40.358830+00:00,9.26,,1.0,0.0,2.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30 14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,lolcast,series,0.8037,2026-08-30 02:44:40.358830+00:00,11.51,,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30 14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,elo,series,0.7881,2026-08-30 02:44:40.358830+00:00,11.51,,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30 14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,polymarket,series,0.705,2026-08-30 02:44:40.358830+00:00,11.51,18918.3547,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30 14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,lolcast,sweep_team1,0.5018,2026-08-30 02:44:40.358830+00:00,11.51,,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30 14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,elo,sweep_team1,0.4877,2026-08-30 02:44:40.358830+00:00,11.51,,1.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30 14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,lolcast,sweep_team2,0.0765,2026-08-30 02:44:40.358830+00:00,11.51,,0.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30 14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,elo,sweep_team2,0.0852,2026-08-30 02:44:40.358830+00:00,11.51,,0.0,2.0,0.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30 16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,lolcast,series,0.3288,2026-08-30 02:44:40.358830+00:00,13.26,,0.0,1.0,2.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30 16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,elo,series,0.3581,2026-08-30 02:44:40.358830+00:00,13.26,,0.0,1.0,2.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30 16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,polymarket,series,0.375,2026-08-30 02:44:40.358830+00:00,13.26,13666.7006,0.0,1.0,2.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30 16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,lolcast,sweep_team1,0.1421,2026-08-30 02:44:40.358830+00:00,13.26,,0.0,1.0,2.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30 16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,elo,sweep_team1,0.1589,2026-08-30 02:44:40.358830+00:00,13.26,,0.0,1.0,2.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30 16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,lolcast,sweep_team2,0.3714,2026-08-30 02:44:40.358830+00:00,13.26,,0.0,1.0,2.0,2026-08-31 02:41:34.615704+00:00
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30 16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,elo,sweep_team2,0.3483,2026-08-30 02:44:40.358830+00:00,13.26,,0.0,1.0,2.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_7,2026-08-30 16:30:00+00:00,LEC/2026 Season/Summer Season,3,Fnatic,GIANTX,lolcast,series,0.4384,2026-08-30 02:44:40.358830+00:00,13.76,,0.0,1.0,2.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_7,2026-08-30 16:30:00+00:00,LEC/2026 Season/Summer Season,3,Fnatic,GIANTX,elo,series,0.435,2026-08-30 02:44:40.358830+00:00,13.76,,0.0,1.0,2.0,2026-08-31 02:41:34.615704+00:00
LEC/2026 Season/Summer Season_Week 6_7,2026-08-30 16:30:00+00:00,LEC/2026 Season/Summer Season,3,Fnatic,GIANTX,polymarket,series,0.535,2026-08-30 02:44:40.358830+00:00,13.76,30192.0786,0.0,1.0,2.0,2026-08-31 02:41:34.615704+00:00
